Energy Loss (eV)	Intensity
1.863271484375000568e+02	1.026767595880687850e+03
1.863896484375000568e+02	1.026721811745389914e+03
1.864521484375000568e+02	1.026735750325527079e+03
1.865146484375000568e+02	1.026804661236393486e+03
1.865771484375000568e+02	1.026768960108908004e+03
1.866396484375000568e+02	1.026587148955380144e+03
1.867021484375000568e+02	1.026506038041554575e+03
1.867646484375000568e+02	1.026411376213311314e+03
1.868271484375000568e+02	1.026388102953367934e+03
1.868896484375000568e+02	1.026273448967217519e+03
1.869521484375000568e+02	1.026151050914423877e+03
1.870146484375000568e+02	1.026063880504267672e+03
1.870771484375000568e+02	1.026067307720768440e+03
1.871396484375000568e+02	1.026025979521786667e+03
1.872021484375000568e+02	1.025956767504149184e+03
1.872646484375000568e+02	1.026038061153533818e+03
1.873271484375000568e+02	1.025979308712127477e+03
1.873896484375000568e+02	1.026004155569371960e+03
1.874521484375000568e+02	1.026072996567241034e+03
1.875146484375000568e+02	1.026063436982132316e+03
1.875771484375000568e+02	1.026042109079078273e+03
1.876396484375000568e+02	1.026134529252492030e+03
1.877021484375000568e+02	1.026198565858789379e+03
1.877646484375000568e+02	1.026148159327657822e+03
1.878271484375000568e+02	1.026166362970531964e+03
1.878896484375000568e+02	1.026208346280190653e+03
1.879521484375000568e+02	1.026220125325527079e+03
1.880146484375000568e+02	1.026173514811204313e+03
1.880771484375000568e+02	1.026065809585115176e+03
1.881396484375000568e+02	1.025934448982013919e+03
1.882021484375000568e+02	1.025991849772141904e+03
1.882646484375000568e+02	1.026069809052444725e+03
1.883271484375000568e+02	1.026024166592691017e+03
1.883896484375000568e+02	1.026154524369679621e+03
1.884521484375000568e+02	1.026228119821265864e+03
1.885146484375000568e+02	1.026200766823515096e+03
1.885771484375000568e+02	1.026168039402823524e+03
1.886396484375000568e+02	1.026174125902586411e+03
1.887021484375000568e+02	1.026100714296289425e+03
1.887646484375000568e+02	1.026106897712482578e+03
1.888271484375000568e+02	1.026082956764921164e+03
1.888896484375000568e+02	1.026117382442596181e+03
1.889521484375000568e+02	1.026081231504504331e+03
1.890146484375000568e+02	1.026206967625479592e+03
1.890771484375000568e+02	1.026167220791909585e+03
1.891396484375000568e+02	1.026149587550314209e+03
1.892021484375000568e+02	1.025999880519063936e+03
1.892646484375000568e+02	1.025839131673183374e+03
1.893271484375000568e+02	1.025877103308481537e+03
1.893896484375000568e+02	1.025945819276758357e+03
1.894521484375000568e+02	1.025939687647970231e+03
1.895146484375000568e+02	1.025914089873348985e+03
1.895771484375000568e+02	1.025940743741128699e+03
1.896396484375000568e+02	1.025865969016341296e+03
1.897021484375000568e+02	1.025854620916199565e+03
1.897646484375000568e+02	1.025699837239589442e+03
1.898271484375000568e+02	1.025682428163477198e+03
1.898896484375000568e+02	1.025537900982487145e+03
1.899521484375000568e+02	1.025573900627373632e+03
1.900146484375000568e+02	1.025511270788950696e+03
1.900771484375000568e+02	1.025459748979054666e+03
1.901396484375000568e+02	1.025450785319016859e+03
1.902021484375000568e+02	1.025470479329433374e+03
1.902646484375000568e+02	1.025442825594821670e+03
1.903271484375000568e+02	1.025487111594466569e+03
1.903896484375000568e+02	1.025433636659570539e+03
1.904521484375000568e+02	1.025438382975266450e+03
1.905146484375000568e+02	1.025588447339613367e+03
1.905771484375000568e+02	1.025583544182061132e+03
1.906396484375000568e+02	1.025534107185138737e+03
1.907021484375000568e+02	1.025483563047473353e+03
1.907646484375000568e+02	1.025539100230829945e+03
1.908271484375000568e+02	1.025586167214139550e+03
1.908896484375000568e+02	1.025562868060493656e+03
1.909521484375000568e+02	1.025369020774154023e+03
1.910146484375000568e+02	1.025300218616838947e+03
1.910771484375000568e+02	1.025203161621100207e+03
1.911396484375000568e+02	1.025221099668566922e+03
1.912021484375000568e+02	1.025006310665252613e+03
1.912646484375000568e+02	1.024883625192359659e+03
1.913271484375000568e+02	1.024913734759712497e+03
1.913896484375000568e+02	1.024926046105593286e+03
1.914521484375000568e+02	1.025039107259121010e+03
1.915146484375000568e+02	1.025107433712127204e+03
1.915771484375000568e+02	1.025099819113997455e+03
1.916396484375000568e+02	1.025071084132345050e+03
1.917021484375000568e+02	1.025090409342454222e+03
1.917646484375000568e+02	1.024976383463547791e+03
1.918271484375000568e+02	1.024921131850740039e+03
1.918896484375000568e+02	1.024927474698159813e+03
1.919521484375000568e+02	1.025033564527113185e+03
1.920146484375000568e+02	1.025034301387908727e+03
1.920771484375000568e+02	1.025001304302800008e+03
1.921396484375000568e+02	1.024904886881516632e+03
1.922021484375000568e+02	1.024929199218756366e+03
1.922646484375000568e+02	1.024923104580972222e+03
1.923271484375000568e+02	1.024928965435612326e+03
1.923896484375000568e+02	1.024871244673301817e+03
1.924521484375000568e+02	1.024932985987813936e+03
1.925146484375000568e+02	1.024978147934428762e+03
1.925771484375000568e+02	1.024933396587956167e+03
1.926396484375000568e+02	1.024977357806587634e+03
1.927021484375000568e+02	1.025030128432771335e+03
1.927646484375000568e+02	1.024889713541673018e+03
1.928271484375000568e+02	1.024771444054812264e+03
1.928896484375000568e+02	1.024719511644774002e+03
1.929521484375000568e+02	1.024613547585233391e+03
1.930146484375000568e+02	1.024593585759949292e+03
1.930771484375000568e+02	1.024522655140276356e+03
1.931396484375000568e+02	1.024489743874296209e+03
1.932021484375000568e+02	1.024440417480474935e+03
1.932646484375000568e+02	1.024479701926497683e+03
1.933271484375000568e+02	1.024533666622283818e+03
1.933896484375000568e+02	1.024541800944016813e+03
1.934521484375000568e+02	1.024452770256280019e+03
1.935146484375000568e+02	1.024438047466862145e+03
1.935771484375000568e+02	1.024500215287648416e+03
1.936396484375000568e+02	1.024481519664424013e+03
1.937021484375000568e+02	1.024527444365536439e+03
1.937646484375000568e+02	1.024564070638027033e+03
1.938271484375000568e+02	1.024679674183244970e+03
1.938896484375000568e+02	1.024586095451592655e+03
1.939521484375000568e+02	1.024500128728699565e+03
1.940146484375000568e+02	1.024574485455143531e+03
1.940771484375000568e+02	1.024541963704433556e+03
1.941396484375000568e+02	1.024520798561796255e+03
1.942021484375000568e+02	1.024518683786109250e+03
1.942646484375000568e+02	1.024503139796407822e+03
1.943271484375000568e+02	1.024469707327184551e+03
1.943896484375000568e+02	1.024456342477515818e+03
1.944521484375000568e+02	1.024445579205143758e+03
1.945146484375000568e+02	1.024370201526994833e+03
1.945771484375000568e+02	1.024281889574461957e+03
1.946396484375000568e+02	1.024177802808363367e+03
1.947021484375000568e+02	1.024221449973372728e+03
1.947646484375000568e+02	1.024308893007227198e+03
1.948271484375000568e+02	1.024260642311796119e+03
1.948896484375000568e+02	1.024279227331919174e+03
1.949521484375000568e+02	1.024230510549840346e+03
1.950146484375000568e+02	1.024124911221597358e+03
1.950771484375000568e+02	1.024032544315228733e+03
1.951396484375000568e+02	1.024078102065583835e+03
1.952021484375000568e+02	1.024078031412766904e+03
1.952646484375000568e+02	1.024099289032913475e+03
1.953271484375000568e+02	1.024106986120981674e+03
1.953896484375000568e+02	1.024091264944371687e+03
1.954521484375000568e+02	1.024128110943424872e+03
1.955146484375000568e+02	1.024111386570792320e+03
1.955771484375000568e+02	1.024060911606303534e+03
1.956396484375000568e+02	1.023954598721597222e+03
1.957021484375000568e+02	1.023945923591388691e+03
1.957646484375000568e+02	1.023916397002255394e+03
1.958271484375000568e+02	1.023936733176497683e+03
1.958896484375000568e+02	1.024024705181706167e+03
1.959521484375000568e+02	1.024069873786701237e+03
1.960146484375000568e+02	1.024099119614116262e+03
1.960771484375000568e+02	1.024043729654954177e+03
1.961396484375000568e+02	1.024023126775574383e+03
1.962021484375000568e+02	1.024009468217336007e+03
1.962646484375000568e+02	1.024047922955143804e+03
1.963271484375000568e+02	1.024045747144300549e+03
1.963896484375000568e+02	1.024055096990418178e+03
1.964521484375000568e+02	1.024111344031138060e+03
1.965146484375000568e+02	1.024096397816057561e+03
1.965771484375000568e+02	1.024061724668566967e+03
1.966396484375000568e+02	1.024049650065110427e+03
1.967021484375000568e+02	1.023978667658031782e+03
1.967646484375000568e+02	1.023923566968519708e+03
1.968271484375000568e+02	1.023945350600740198e+03
1.968896484375000568e+02	1.023921896084878426e+03
1.969521484375000568e+02	1.023929525849320044e+03
1.970146484375000568e+02	1.023989473839968582e+03
1.970771484375000568e+02	1.023992831143472131e+03
1.971396484375000568e+02	1.024041786887435364e+03
1.972021484375000568e+02	1.024060658217927312e+03
1.972646484375000568e+02	1.024061335523206935e+03
1.973271484375000568e+02	1.024089622543803443e+03
1.973896484375000568e+02	1.024083026677918269e+03
1.974521484375000568e+02	1.023977788751782100e+03
1.975146484375000568e+02	1.023987045380569839e+03
1.975771484375000568e+02	1.023926038337482396e+03
1.976396484375000568e+02	1.023803963586062082e+03
1.977021484375000568e+02	1.023727974816530946e+03
1.977646484375000568e+02	1.023627876420460666e+03
1.978271484375000568e+02	1.023523360188808056e+03
1.978896484375000568e+02	1.023425505297117979e+03
1.979521484375000568e+02	1.023419429154835711e+03
1.980146484375000568e+02	1.023396412612459130e+03
1.980771484375000568e+02	1.023387683845295101e+03
1.981396484375000568e+02	1.023371708910399093e+03
1.982021484375000568e+02	1.023266268643472131e+03
1.982646484375000568e+02	1.023305382191057561e+03
1.983271484375000568e+02	1.023301091974437895e+03
1.983896484375000568e+02	1.023249864243022444e+03
1.984521484375000568e+02	1.023143846176616080e+03
1.985146484375000568e+02	1.023040190355711843e+03
1.985771484375000568e+02	1.023009895833339556e+03
1.986396484375000568e+02	1.022907037908386883e+03
1.987021484375000568e+02	1.023020782285754308e+03
1.987646484375000568e+02	1.023049140329078227e+03
1.988271484375000568e+02	1.023038871256516700e+03
1.988896484375000568e+02	1.023065762976450287e+03
1.989521484375000568e+02	1.023003935842809142e+03
1.990146484375000568e+02	1.022936537863997842e+03
1.990771484375000568e+02	1.022899296431114294e+03
1.991396484375000568e+02	1.022922812721952482e+03
1.992021484375000568e+02	1.022911750192359591e+03
1.992646484375000568e+02	1.022971010520247887e+03
1.993271484375000568e+02	1.022860199159570811e+03
1.993896484375000568e+02	1.022808518658268440e+03
1.994521484375000568e+02	1.022836051432297722e+03
1.995146484375000568e+02	1.022748464503438868e+03
1.995771484375000568e+02	1.022644910037885097e+03
1.996396484375000568e+02	1.022576276929457094e+03
1.997021484375000568e+02	1.022598767089850071e+03
1.997646484375000568e+02	1.022565315755214442e+03
1.998271484375000568e+02	1.022577044862695629e+03
1.998896484375000568e+02	1.022639049923065045e+03
1.999521484375000568e+02	1.022653028453486741e+03
2.000146484375000568e+02	1.022603103915134284e+03
2.000771484375000568e+02	1.022535315311322506e+03
2.001396484375000568e+02	1.022504155939281873e+03
2.002021484375000568e+02	1.022431396114471340e+03
2.002646484375000568e+02	1.022438881983907550e+03
2.003271484375000568e+02	1.022402234256634870e+03
2.003896484375000568e+02	1.022315149295697552e+03
2.004521484375000568e+02	1.022340556936559551e+03
2.005146484375000568e+02	1.022324951911701191e+03
2.005771484375000568e+02	1.022350843024982623e+03
2.006396484375000568e+02	1.022356553326237304e+03
2.007021484375000568e+02	1.022396916799840710e+03
2.007646484375000568e+02	1.022411826393827141e+03
2.008271484375000568e+02	1.022526226621691762e+03
2.008896484375000568e+02	1.022548288056351112e+03
2.009521484375000568e+02	1.022538792835588765e+03
2.010146484375000568e+02	1.022569125088784858e+03
2.010771484375000568e+02	1.022480589710588674e+03
2.011396484375000568e+02	1.022491064823041370e+03
2.012021484375000568e+02	1.022460243548775338e+03
2.012646484375000568e+02	1.022544866388500509e+03
2.013271484375000568e+02	1.022532129646076214e+03
2.013896484375000568e+02	1.022513149931942849e+03
2.014521484375000568e+02	1.022522895211890386e+03
2.015146484375000568e+02	1.022372657359736650e+03
2.015771484375000568e+02	1.022335614938453205e+03
2.016396484375000568e+02	1.022356407581682333e+03
2.017021484375000568e+02	1.022451905776521471e+03
2.017646484375000568e+02	1.022469637044277079e+03
2.018271484375000568e+02	1.022557812869916120e+03
2.018896484375000568e+02	1.022652068906848285e+03
2.019521484375000568e+02	1.022698520359854570e+03
2.020146484375000568e+02	1.022711691006753313e+03
2.020771484375000568e+02	1.022692812278060273e+03
2.021396484375000568e+02	1.022647730232014055e+03
2.022021484375000568e+02	1.022569874896431429e+03
2.022646484375000568e+02	1.022479096383765864e+03
2.023271484375000568e+02	1.022486556729409813e+03
2.023896484375000568e+02	1.022414132413003472e+03
2.024521484375000568e+02	1.022358703983197529e+03
2.025146484375000568e+02	1.022221475127255417e+03
2.025771484375000568e+02	1.022142029918330195e+03
2.026396484375000568e+02	1.021921695963547791e+03
2.027021484375000568e+02	1.021862533661819839e+03
2.027646484375000568e+02	1.021805600807889846e+03
2.028271484375000568e+02	1.021725217137198456e+03
2.028896484375000568e+02	1.021900308504977829e+03
2.029521484375000568e+02	1.021974156975029928e+03
2.030146484375000568e+02	1.021969293767762110e+03
2.030771484375000568e+02	1.022051226251781827e+03
2.031396484375000568e+02	1.022068755918566694e+03
2.032021484375000568e+02	1.022199282374532800e+03
2.032646484375000568e+02	1.022244716574935069e+03
2.033271484375000568e+02	1.022333703613287639e+03
2.033896484375000568e+02	1.022375359182653028e+03
2.034521484375000568e+02	1.022428292939163384e+03
2.035146484375000568e+02	1.022458735795460598e+03
2.035771484375000568e+02	1.022372290039068616e+03
2.036396484375000568e+02	1.022387983472425731e+03
2.037021484375000568e+02	1.022381615471123609e+03
2.037646484375000568e+02	1.022358725437979842e+03
2.038271484375000568e+02	1.022179871715205195e+03
2.038896484375000568e+02	1.022215767415370919e+03
2.039521484375000568e+02	1.021543464059546864e+03
2.040146484375000568e+02	1.021831633966625418e+03
2.040771484375000568e+02	1.022120483398443753e+03
2.041396484375000568e+02	1.022325287420105496e+03
2.042021484375000568e+02	1.022284532211772330e+03
2.042646484375000568e+02	1.022299758078841478e+03
2.043271484375000568e+02	1.022309130119561132e+03
2.043896484375000568e+02	1.022441054835470368e+03
2.044521484375000568e+02	1.022295515210706981e+03
2.045146484375000568e+02	1.022295756022141859e+03
2.045771484375000568e+02	1.022220593261724844e+03
2.046396484375000568e+02	1.022146261689163339e+03
2.047021484375000568e+02	1.021965884306942939e+03
2.047646484375000568e+02	1.021806560354527960e+03
2.048271484375000568e+02	1.021772421357132203e+03
2.048896484375000568e+02	1.021553133138027192e+03
2.049521484375000568e+02	1.021420992764565995e+03
2.050146484375000568e+02	1.021204372706563845e+03
2.050771484375000568e+02	1.021051516261251550e+03
2.051396484375000568e+02	1.020738541296762833e+03
2.052021484375000568e+02	1.021331902521313054e+03
2.052646484375000568e+02	1.021384971664897421e+03
2.053271484375000568e+02	1.021431983531611422e+03
2.053896484375000568e+02	1.021392704634239408e+03
2.054521484375000568e+02	1.021477468409688868e+03
2.055146484375000568e+02	1.021672464266696807e+03
2.055771484375000568e+02	1.021756373180048968e+03
2.056396484375000568e+02	1.021761734656137833e+03
2.057021484375000568e+02	1.021812459309901897e+03
2.057646484375000568e+02	1.021803148674248746e+03
2.058271484375000568e+02	1.021748431951355769e+03
2.058896484375000568e+02	1.021714301091980474e+03
2.059521484375000568e+02	1.021709607303510211e+03
2.060146484375000568e+02	1.021658207194016768e+03
2.060771484375000568e+02	1.021516757664542183e+03
2.061396484375000568e+02	1.021496738503202209e+03
2.062021484375000568e+02	1.021440287642051771e+03
2.062646484375000568e+02	1.021254948286583044e+03
2.063271484375000568e+02	1.021117290704906736e+03
2.063896484375000568e+02	1.021023072768709198e+03
2.064521484375000568e+02	1.020950522312979729e+03
2.065146484375000568e+02	1.020859935783623655e+03
2.065771484375000568e+02	1.020867432010541279e+03
2.066396484375000568e+02	1.020920565888382043e+03
2.067021484375000568e+02	1.020903272224201487e+03
2.067646484375000568e+02	1.020991829796999582e+03
2.068271484375000568e+02	1.021116529430048786e+03
2.068896484375000568e+02	1.021191414018117030e+03
2.069521484375000568e+02	1.021334532211772284e+03
2.070146484375000568e+02	1.021447781279598985e+03
2.070771484375000568e+02	1.021524786931824224e+03
2.071396484375000568e+02	1.021575586677326328e+03
2.072021484375000568e+02	1.021591799464376663e+03
2.072646484375000568e+02	1.021662153024390705e+03
2.073271484375000568e+02	1.021705573434546977e+03
2.073896484375000568e+02	1.021737664609973308e+03
2.074521484375000568e+02	1.021699346738879512e+03
2.075146484375000568e+02	1.021579285037885029e+03
2.075771484375000568e+02	1.021542797481658795e+03
2.076396484375000568e+02	1.021465636837127363e+03
2.077021484375000568e+02	1.021479139663240062e+03
2.077646484375000568e+02	1.021414695785991057e+03
2.078271484375000568e+02	1.021425915157439931e+03
2.078896484375000568e+02	1.021359043190702323e+03
2.079521484375000568e+02	1.021449095569963674e+03
2.080146484375000568e+02	1.021514843010186155e+03
2.080771484375000568e+02	1.021555874911227647e+03
2.081396484375000568e+02	1.021491155451000850e+03
2.082021484375000568e+02	1.021450405051498024e+03
2.082646484375000568e+02	1.021493777003438936e+03
2.083271484375000568e+02	1.021493988961890523e+03
2.083896484375000568e+02	1.021464574455498678e+03
2.084521484375000568e+02	1.021459790778888987e+03
2.085146484375000568e+02	1.021512903201947552e+03
2.085771484375000568e+02	1.021521040482960757e+03
2.086396484375000568e+02	1.021525234892880235e+03
2.087021484375000568e+02	1.021492850748703972e+03
2.087646484375000568e+02	1.021557746656019617e+03
2.088271484375000568e+02	1.021517563328604751e+03
2.088896484375000568e+02	1.021602800588903165e+03
2.089521484375000568e+02	1.021492969489826237e+03
2.090146484375000568e+02	1.021422621478462474e+03
2.090771484375000568e+02	1.021358030007108596e+03
2.091396484375000568e+02	1.021380529045342541e+03
2.092021484375000568e+02	1.021414878521549554e+03
2.092646484375000568e+02	1.021391636334049736e+03
2.093271484375000568e+02	1.021402085552799804e+03
2.093896484375000568e+02	1.021529605749887764e+03
2.094521484375000568e+02	1.021659815192951328e+03
2.095146484375000568e+02	1.021636813446975907e+03
2.095771484375000568e+02	1.021654465923893554e+03
2.096396484375000568e+02	1.021687588038595322e+03
2.097021484375000568e+02	1.021754073819253335e+03
2.097646484375000568e+02	1.021718458880806338e+03
2.098271484375000568e+02	1.021653322531966523e+03
2.098896484375000568e+02	1.021617374674485632e+03
2.099521484375000568e+02	1.021534605823869811e+03
2.100146484375000568e+02	1.021475714296289539e+03
2.100771484375000568e+02	1.021442993903888919e+03
2.101396484375000568e+02	1.021312737112340528e+03
2.102021484375000568e+02	1.021193041622283545e+03
2.102646484375000568e+02	1.021132067131279882e+03
2.103271484375000568e+02	1.021185384854409676e+03
2.103896484375000568e+02	1.021142929539542479e+03
2.104521484375000568e+02	1.021122834916554552e+03
2.105146484375000568e+02	1.021169492039542320e+03
2.105771484375000568e+02	1.021131190444490244e+03
2.106396484375000568e+02	1.021172475733907731e+03
2.107021484375000568e+02	1.021020616196147330e+03
2.107646484375000568e+02	1.021012607273917183e+03
2.108271484375000568e+02	1.020821916060020385e+03
2.108896484375000568e+02	1.020743752219466387e+03
2.109521484375000568e+02	1.020727183209049713e+03
2.110146484375000568e+02	1.020698753773088697e+03
2.110771484375000568e+02	1.020652083333339533e+03
2.111396484375000568e+02	1.020649786931824679e+03
2.112021484375000568e+02	1.020560895700171955e+03
2.112646484375000568e+02	1.020599036754267559e+03
2.113271484375000568e+02	1.020631996848372751e+03
2.113896484375000568e+02	1.020608250473491125e+03
2.114521484375000568e+02	1.020670249985209921e+03
2.115146484375000568e+02	1.020718053089494902e+03
2.115771484375000568e+02	1.020741352982960962e+03
2.116396484375000568e+02	1.020901689009239021e+03
2.117021484375000568e+02	1.021075441672591865e+03
2.117646484375000568e+02	1.021189898126781827e+03
2.118271484375000568e+02	1.021237965346834017e+03
2.118896484375000568e+02	1.021204338304930729e+03
2.119521484375000568e+02	1.021219285629741421e+03
2.120146484375000568e+02	1.021051798872520408e+03
2.120771484375000568e+02	1.021174186567832976e+03
2.121396484375000568e+02	1.021099946363050890e+03
2.122021484375000568e+02	1.021011705803154882e+03
2.122646484375000568e+02	1.020793185887198433e+03
2.123271484375000568e+02	1.020669131007345186e+03
2.123896484375000568e+02	1.020539608117312127e+03
2.124521484375000568e+02	1.020575273363524161e+03
2.125146484375000568e+02	1.020437018007227039e+03
2.125771484375000568e+02	1.020356908069963652e+03
2.126396484375000568e+02	1.020355904873940858e+03
2.127021484375000568e+02	1.020393973055759147e+03
2.127646484375000568e+02	1.020518162582866353e+03
2.128271484375000568e+02	1.020638040808481605e+03
2.128896484375000568e+02	1.020718595007700287e+03
2.129521484375000568e+02	1.020739241536464647e+03
2.130146484375000568e+02	1.020755764678036712e+03
2.130771484375000568e+02	1.020784186345887065e+03
2.131396484375000568e+02	1.020758912982368997e+03
2.132021484375000568e+02	1.020717360987814004e+03
2.132646484375000568e+02	1.020812820342099144e+03
2.133271484375000568e+02	1.020738146972662435e+03
2.133896484375000568e+02	1.020600046978581076e+03
2.134521484375000568e+02	1.020524089651403074e+03
2.135146484375000568e+02	1.020576133034452369e+03
2.135771484375000568e+02	1.020701818107842428e+03
2.136396484375000568e+02	1.020683808297828477e+03
2.137021484375000568e+02	1.020616157670460780e+03
2.137646484375000568e+02	1.020644303385422972e+03
2.138271484375000568e+02	1.020699150686559165e+03
2.138896484375000568e+02	1.020754555442122523e+03
2.139521484375000568e+02	1.020837006909925663e+03
2.140146484375000568e+02	1.020997166859026152e+03
2.140771484375000568e+02	1.020980610425550708e+03
2.141396484375000568e+02	1.020993947901876254e+03
2.142021484375000568e+02	1.021076431551852806e+03
2.142646484375000568e+02	1.021036550440939095e+03
2.143271484375000568e+02	1.020998515551024298e+03
2.143896484375000568e+02	1.020902704412292906e+03
2.144521484375000568e+02	1.020957552453249491e+03
2.145146484375000568e+02	1.020837186686204063e+03
2.145771484375000568e+02	1.020797689541909790e+03
2.146396484375000568e+02	1.020842154208102897e+03
2.147021484375000568e+02	1.020880690696029092e+03
2.147646484375000568e+02	1.020829267652113231e+03
2.148271484375000568e+02	1.020615566554220209e+03
2.148896484375000568e+02	1.020574046371928830e+03
2.149521484375000568e+02	1.020474156605119902e+03
2.150146484375000568e+02	1.020437158573041188e+03
2.150771484375000568e+02	1.020373677571620760e+03
2.151396484375000568e+02	1.020386018880214465e+03
2.152021484375000568e+02	1.020336636260067962e+03
2.152646484375000568e+02	1.020254538796170664e+03
2.153271484375000568e+02	1.020227452133647375e+03
2.153896484375000568e+02	1.020191562721952437e+03
2.154521484375000568e+02	1.020147191273088652e+03
2.155146484375000568e+02	1.020066242749769458e+03
2.155771484375000568e+02	1.020056960227279092e+03
2.156396484375000568e+02	1.020058850467572711e+03
2.157021484375000568e+02	1.020024945253320652e+03
2.157646484375000568e+02	1.020098903216743679e+03
2.158271484375000568e+02	1.020083408055167183e+03
2.158896484375000568e+02	1.020068156664305434e+03
2.159521484375000568e+02	1.020024562766341546e+03
2.160146484375000568e+02	1.019906136067714556e+03
2.160771484375000568e+02	1.019944826808126663e+03
2.161396484375000568e+02	1.019864614035872705e+03
2.162021484375000568e+02	1.019930399946739158e+03
2.162646484375000568e+02	1.019961022209404973e+03
2.163271484375000568e+02	1.019945895478225793e+03
2.163896484375000568e+02	1.020004939408741848e+03
2.164521484375000568e+02	1.020161169063689840e+03
2.165146484375000568e+02	1.020171982643827278e+03
2.165771484375000568e+02	1.020183156516341569e+03
2.166396484375000568e+02	1.020149116284925753e+03
2.167021484375000568e+02	1.020033789062506230e+03
2.167646484375000568e+02	1.020005446555403864e+03
2.168271484375000568e+02	1.019932024961535717e+03
2.168896484375000568e+02	1.019920302512435228e+03
2.169521484375000568e+02	1.019937114553746937e+03
2.170146484375000568e+02	1.019885292376900338e+03
2.170771484375000568e+02	1.019765692323633289e+03
2.171396484375000568e+02	1.019755246803983482e+03
2.172021484375000568e+02	1.019720186730593355e+03
2.172646484375000568e+02	1.019794776130451282e+03
2.173271484375000568e+02	1.019820124585706822e+03
2.173896484375000568e+02	1.019911150938098103e+03
2.174521484375000568e+02	1.019942187500005957e+03
2.175146484375000568e+02	1.019929857658623632e+03
2.175771484375000568e+02	1.019931502278652033e+03
2.176396484375000568e+02	1.020102245353936269e+03
2.177021484375000568e+02	1.020077749541317758e+03
2.177646484375000568e+02	1.020187135638619225e+03
2.178271484375000568e+02	1.020194003018472245e+03
2.178896484375000568e+02	1.020222602613050640e+03
2.179521484375000568e+02	1.020233775745744765e+03
2.180146484375000568e+02	1.020259728264092473e+03
2.180771484375000568e+02	1.020150398393117143e+03
2.181396484375000568e+02	1.020065009099793542e+03
2.182021484375000568e+02	1.020035899029362326e+03
2.182646484375000568e+02	1.019853249659689254e+03
2.183271484375000568e+02	1.019840671978581327e+03
2.183896484375000568e+02	1.019827520197094259e+03
2.184521484375000568e+02	1.019845968350503426e+03
2.185146484375000568e+02	1.019784035422591728e+03
2.185771484375000568e+02	1.019761906664305343e+03
2.186396484375000568e+02	1.019679086026284835e+03
2.187021484375000568e+02	1.019621194735446579e+03
2.187646484375000568e+02	1.019540801447094054e+03
2.188271484375000568e+02	1.019704273940584017e+03
2.188896484375000568e+02	1.019650808993259034e+03
2.189521484375000568e+02	1.019811691006753335e+03
2.190146484375000568e+02	1.019842519679220118e+03
2.190771484375000568e+02	1.019761781634712634e+03
2.191396484375000568e+02	1.019671236535280968e+03
2.192021484375000568e+02	1.019604839163121710e+03
2.192646484375000568e+02	1.019467288115536803e+03
2.193271484375000568e+02	1.019433357747401942e+03
2.193896484375000568e+02	1.019430473558836752e+03
2.194521484375000568e+02	1.019273204086772353e+03
2.195146484375000568e+02	1.019334643924603824e+03
2.195771484375000568e+02	1.019445636911109546e+03
2.196396484375000568e+02	1.019451219223491080e+03
2.197021484375000568e+02	1.019416597863405855e+03
2.197646484375000568e+02	1.019497452059665193e+03
2.198271484375000568e+02	1.019439327725503631e+03
2.198896484375000568e+02	1.019448174493969304e+03
2.199521484375000568e+02	1.019364281486748837e+03
2.200146484375000568e+02	1.019418120783031668e+03
2.200771484375000568e+02	1.019500751287293156e+03
2.201396484375000568e+02	1.019518460360446625e+03
2.202021484375000568e+02	1.019546617542619856e+03
2.202646484375000568e+02	1.019479445948751732e+03
2.203271484375000568e+02	1.019512424908268599e+03
2.203896484375000568e+02	1.019479361609263037e+03
2.204521484375000568e+02	1.019474498771904905e+03
2.205146484375000568e+02	1.019428584798183238e+03
2.205771484375000568e+02	1.019435749955616984e+03
2.206396484375000568e+02	1.019431636555996079e+03
2.207021484375000568e+02	1.019472248609144458e+03
2.207646484375000568e+02	1.019537004690465551e+03
2.208271484375000568e+02	1.019512126390867934e+03
2.208896484375000568e+02	1.019436004083813145e+03
2.209521484375000568e+02	1.019425744998822438e+03
2.210146484375000568e+02	1.019368701541791438e+03
2.210771484375000568e+02	1.019358991403296955e+03
2.211396484375000568e+02	1.019409195593637833e+03
2.212021484375000568e+02	1.019466702178036712e+03
2.212646484375000568e+02	1.019502567175668901e+03
2.213271484375000568e+02	1.019456669477989294e+03
2.213896484375000568e+02	1.019594082179220322e+03
2.214521484375000568e+02	1.019600720214849844e+03
2.215146484375000568e+02	1.019603252618969123e+03
2.215771484375000568e+02	1.019511093232132339e+03
2.216396484375000568e+02	1.019464346221005371e+03
2.217021484375000568e+02	1.019393382309428603e+03
2.217646484375000568e+02	1.019441200210114971e+03
2.218271484375000568e+02	1.019336623683126390e+03
2.218896484375000568e+02	1.019263413307890005e+03
2.219521484375000568e+02	1.019219940370508198e+03
2.220146484375000568e+02	1.019185745146786758e+03
2.220771484375000568e+02	1.019044736180167320e+03
2.221396484375000568e+02	1.019039139071384170e+03
2.222021484375000568e+02	1.019000143895010865e+03
2.222646484375000568e+02	1.018972296697449337e+03
2.223271484375000568e+02	1.018892638420342564e+03
2.223896484375000568e+02	1.018737123061677721e+03
2.224521484375000568e+02	1.018713785067477602e+03
2.225146484375000568e+02	1.018764216382581935e+03
2.225771484375000568e+02	1.018741708096596994e+03
2.226396484375000568e+02	1.018672376598017536e+03
