	flags	Ns	time/s	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	Ewe/V	I Range	Q charge/discharge/mA.h	half cycle	P/W
7077	17	1	32499.999952633618	-0.00028620892013361056	-1.8191263717014292	-0.2059	1.7925435	12	-1.819126409994381	0	-0.0003693902
7078	17	1	32504.999952573082	-0.00028620459611299965	-1.8194125762889932	-0.2059	1.7925626	12	-1.8194126145904939	0	-0.00036938855
7079	17	1	32509.999952512546	-0.0002862035796087649	-1.8196987798599842	-0.2059	1.7925626	12	-1.8196988181701026	0	-0.00036938724
7080	17	1	32514.99995245201	-0.00028620612033208214	-1.8199849859718795	-0.2059	1.7924482	12	-1.8199850242904347	0	-0.00036936696
7081	17	1	32519.999952391474	-0.0002862010971373982	-1.8202711870605979	-0.2059	1.7924672	12	-1.8202712253875721	0	-0.0003693644
7082	17	1	32524.999952330938	-0.0002862013603374362	-1.8205573884126842	-0.2059	1.7924863	12	-1.8205574267479097	0	-0.00036936867
7083	17	1	32529.999952270402	-0.0002862019260674715	-1.8208435903304152	-0.2059	1.7925054	12	-1.820843628673977	0	-0.0003693733
7084	17	1	32534.999952209866	-0.0002861999699763126	-1.8211297902919368	-0.2059	1.7923527	12	-1.8211298286439535	0	-0.00036933934
7085	17	1	32539.99995214933	-0.00028620199703342385	-1.821415992280581	-0.2059	1.7923717	12	-1.8214160306409868	0	-0.0003693459
7086	17	1	32544.999952088794	-0.0002862047927768694	-1.8217021970647773	-0.2059	1.7921809	12	-1.8217022354337638	0	-0.00036931018
7087	17	1	32549.999952028258	-0.00028619993255039054	-1.821988396988829	-0.2059	1.7922381	12	-1.821988435366314	0	-0.00036931568
7088	17	1	32554.999951967722	-0.0002862005663389961	-1.8222745975468027	-0.2059	1.7921046	12	-1.8222746359326532	0	-0.00036928896
7089	17	1	32559.999951907186	-0.000286204907461173	-1.822560802445743	-0.2059	1.7921046	12	-1.8225608408401144	0	-0.00036929458
7090	17	1	32564.99995184665	-0.00028620164408120843	-1.8228470040814553	-0.2059	1.7920282	12	-1.8228470424841956	0	-0.00036927464
7091	17	1	32569.999951786114	-0.0002862009935983353	-1.8231332050666742	-0.2059	1.7921237	12	-1.823133243477794	0	-0.00036929347
7092	17	1	32574.99995172558	-0.00028620597447206575	-1.8234194110322992	-0.2059	1.7920282	12	-1.8234194494522662	0	-0.00036928023
7093	17	1	32579.999951665042	-0.0002862020567920473	-1.8237056130805214	-0.2059	1.7919328	12	-1.8237056515090582	0	-0.0003692555
7094	17	1	32584.999951604506	-0.00028620300008025434	-1.8239918160720965	-0.2059	1.7919137	12	-1.8239918545091385	0	-0.00036925278
7095	17	1	32589.99995154397	-0.0002862081259166201	-1.824278024189482	-0.2059	1.7917801	12	-1.824278062635055	0	-0.0003692319
7096	17	1	32594.999951483434	-0.000286204922988183	-1.824564229103883	-0.2059	1.7917992	12	-1.8245642675580431	0	-0.00036923165
7097	17	1	32599.9999514229	-0.0002862038890504175	-1.8248504329845219	-0.2059	1.791742	12	-1.8248504714470934	0	-0.00036921853
7098	17	1	32604.999951362362	-0.00028620562851180634	-1.8251366386045218	-0.2059	1.7916465	12	-1.8251366770756052	0	-0.0003692011
7099	17	1	32609.999951301827	-0.0002862028730147415	-1.8254228414690428	-0.2059	1.7916465	12	-1.82542287994862	0	-0.00036919754
7100	17	1	32614.99995124129	-0.0002862020457436641	-1.8257090435065328	-0.2059	1.7916274	12	-1.8257090819943638	0	-0.00036919257
7101	17	1	32619.999951180755	-0.00028620334856708845	-1.8259952468466427	-0.2059	1.7916656	12	-1.8259952853429309	0	-0.00036920208
7102	17	1	32624.99995112022	-0.0002862003961685631	-1.8262814472343045	-0.2059	1.7914747	12	-1.8262814857390994	0	-0.00036915895
7103	17	1	32629.999951059683	-0.00028619900008042655	-1.8265676462259939	-0.2059	1.791551	12	-1.8265676847391799	0	-0.0003691729
7104	17	1	32634.999950999147	-0.00028620315390411353	-1.8268538493713968	-0.2059	1.791551	12	-1.826853887893084	0	-0.00036917825
7105	17	1	32639.99995093861	-0.00028620307052714956	-1.8271400524336399	-0.2059	1.7914938	12	-1.827140090963611	0	-0.00036916632
7106	17	1	32644.999950878075	-0.00028620086498558524	-1.8274262532899181	-0.2059	1.7913983	12	-1.8274262918285966	0	-0.00036914382
7107	17	1	32649.99995081754	-0.000286204132883913	-1.827712457414195	-0.2059	1.7914175	12	-1.8277124959614806	0	-0.000369152
7108	17	1	32654.999950757003	-0.0002862024571672082	-1.8279986598629387	-0.2059	1.7913029	12	-1.8279986984186478	0	-0.0003691262
7109	17	1	32659.999950696467	-0.00028620197656419543	-1.8282848618310905	-0.2059	1.7913029	12	-1.828284900395212	0	-0.0003691256
7110	17	1	32664.99995063593	-0.00028620534543030794	-1.828571067167984	-0.2059	1.7911884	12	-1.8285711057406422	0	-0.00036910633
7111	17	1	32669.999950575395	-0.00028620501409636604	-1.828857272173385	-0.2059	1.7912457	12	-1.8288573107547386	0	-0.0003691177
7112	17	1	32674.99995051486	-0.0002862026327045427	-1.8291434747974773	-0.2059	1.7911884	12	-1.8291435133874432	0	-0.00036910284
7113	17	1	32679.999950454323	-0.0002862046866375539	-1.8294296794754854	-0.2059	1.791093	12	-1.8294297180740808	0	-0.00036908584
7114	17	1	32684.999950393787	-0.00028620369037075173	-1.8297158831572318	-0.2059	1.7910357	12	-1.8297159217644516	0	-0.00036907272
7115	17	1	32689.99995033325	-0.00028620405271069873	-1.8300020872015803	-0.2059	1.7910739	12	-1.8300021258171624	0	-0.0003690811
7116	17	1	32694.999950272715	-0.00028620398834099375	-1.830288291181538	-0.2059	1.790883	12	-1.8302883298055033	0	-0.00036904166
7117	17	1	32699.99995021218	-0.0002862003935641713	-1.8305744915666713	-0.2059	1.7909784	12	-1.8305745301990675	0	-0.00036905668
